In which file can proxy settings be specified for a Gradle build?<br><br>A. settings.gradle<br>B. build.gradle<br>C. gradle.properties<br>D. gradle.build,"<b>Correct Answer:</b> C<br><br>Proxy settings for a Gradle build can be specified in the 'gradle.properties' file. This allows for centralized configuration of properties that Gradle will use during the build process, including those related to proxy settings."
What is the primary purpose of configuring an HTTPS proxy in a Gradle build?<br><br>A. To enable secure communication over the internet<br>B. To increase the speed of dependency downloads<br>C. To bypass firewall restrictions<br>D. To manage local file storage,"<b>Correct Answer:</b> A<br><br>The primary purpose of configuring an HTTPS proxy in a Gradle build is to enable secure communication over the internet. An HTTPS proxy ensures that data transmitted between the client and the server is encrypted, providing a secure channel for downloading dependencies and other resources."
Which property is used to specify the host of an HTTPS proxy in Gradle?<br><br>A. systemProp.https.proxyHost<br>B. systemProp.http.proxyHost<br>C. systemProp.socksProxyHost<br>D. systemProp.proxyHost,"<b>Correct Answer:</b> A<br><br>The property used to specify the host of an HTTPS proxy in Gradle is 'systemProp.https.proxyHost'. This property allows the user to define the server that will act as the proxy for HTTPS requests, ensuring that the requests are routed through the specified proxy."
"What additional information may be required when configuring an HTTPS proxy that uses NTLM authentication?<br><br>A. Only the proxy host and port<br>B. The authentication domain, username, and password<br>C. The local file path for dependencies<br>D. The type of network connection being used","<b>Correct Answer:</b> B<br><br>When configuring an HTTPS proxy that uses NTLM authentication, it is necessary to provide the authentication domain, username, and password. This information is essential for the proxy to authenticate the user and allow access to the network resources."
What is the primary purpose of a SOCKS proxy?<br><br>A. To provide a secure connection for file transfers<br>B. To route network traffic through a different server<br>C. To encrypt data during transmission<br>D. To manage user authentication for web services,"<b>Correct Answer:</b> B<br><br>The primary purpose of a SOCKS proxy is to route network traffic through a different server. This allows clients to connect to the internet indirectly, which can help with bypassing restrictions, improving privacy, and managing network traffic more effectively."
Which of the following is a key characteristic of SOCKS proxies?<br><br>A. They only support HTTP traffic.<br>B. They can handle various types of network protocols.<br>C. They require a specific port for FTP connections.<br>D. They are limited to local network access.,"<b>Correct Answer:</b> B<br><br>A key characteristic of SOCKS proxies is their ability to handle various types of network protocols, not just HTTP. This flexibility allows SOCKS proxies to be used for different types of traffic, including TCP and UDP, making them versatile for various applications."
"When configuring a SOCKS proxy in Gradle, which property is used to specify the proxy host?<br><br>A. systemProp.socksProxyHost<br>B. systemProp.http.proxyHost<br>C. systemProp.https.proxyHost<br>D. systemProp.proxyHost","<b>Correct Answer:</b> A<br><br>To specify the proxy host for a SOCKS proxy in Gradle, the property used is 'systemProp.socksProxyHost'. This property allows the user to define the address of the SOCKS proxy server that will be used for routing network traffic."
What additional information may be required when using a SOCKS proxy that requires authentication?<br><br>A. Only the proxy host and port<br>B. Username and password for the proxy<br>C. Only the username for the proxy<br>D. The domain name of the proxy server,"<b>Correct Answer:</b> B<br><br>When using a SOCKS proxy that requires authentication, the username and password for the proxy are typically required. This information is necessary to establish a secure connection and ensure that only authorized users can access the proxy services."
What is the primary purpose of NTLM authentication?<br><br>A. To encrypt data during transmission<br>B. To authenticate users to a proxy server<br>C. To manage network traffic<br>D. To configure network settings,"<b>Correct Answer:</b> B<br><br>The primary purpose of NTLM authentication is to authenticate users to a proxy server. It is a challenge-response authentication protocol used to verify the identity of users attempting to access network resources, particularly in environments where a proxy server is involved."
Which of the following is a requirement for NTLM authentication?<br><br>A. Providing a username and password only<br>B. Providing an authentication domain along with the username and password<br>C. Using a secure connection for all data transfers<br>D. Configuring a SOCKS proxy,"<b>Correct Answer:</b> B<br><br>For NTLM authentication, it is necessary to provide an authentication domain along with the username and password. This allows the proxy server to correctly identify and authenticate the user within the specified domain."
How can the authentication domain be specified for NTLM authentication in a system property?<br><br>A. By setting the `http.proxyHost` property<br>B. By setting the `http.auth.ntlm.domain` property<br>C. By setting the `http.proxyUser` property to a simple username<br>D. By setting the `http.proxyPassword` property,<b>Correct Answer:</b> B<br><br>The authentication domain for NTLM authentication can be specified by setting the `http.auth.ntlm.domain` system property. This allows the system to understand the domain context in which the user is being authenticated.
